"Latest: Time (s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Acceleration (m/s²)"
8.96,0.100712157548,8.96,0.745952610706
8.98,0.072721925558,8.98,0.941884234637
9,-0.0112487704127,9,0.550020986774
9.02,0.0447316935678,9.02,0.606001450755
9.04,-0.0112487704127,9.04,0.438060058813
9.06,0.072721925558,9.06,0.494040522794
9.08,0.0447316935678,9.08,0.10217727493
9.1,-0.0112487704127,9.1,0.0461968109499
9.12,-0.235170626335,9.12,-0.0937543490012
9.14,-0.151199930364,9.14,-0.0937543490012
9.16,-0.207180394344,9.16,-0.513607828855
9.18,0.0167414615775,9.18,-0.513607828855
9.2,-0.263160858325,9.2,-0.541598060845
9.22,-0.263160858325,9.22,-0.709539452786
9.24,-0.459092482256,9.24,-0.653558988806
9.26,-0.375121786286,9.26,-0.821500380747
9.28,-0.431102250266,9.28,-0.877480844728
9.3,-0.375121786286,9.3,-0.905471076718
9.32,-0.515072946237,9.32,-1.04542223667
9.34,-0.571053410217,9.34,-1.21336362861
9.36,-0.487082714247,9.36,-1.21336362861
9.38,-0.543063178227,9.38,-1.5212561805
9.4,-0.543063178227,9.4,-1.54924641249
9.42,-0.543063178227,9.42,-3.28464079589
9.44,-0.627033874198,9.44,-2.13704128429
9.46,-0.599043642208,9.46,-1.91311942837
9.48,-0.571053410217,9.48,-1.80115850041
9.5,-0.543063178227,9.5,-1.94110966036
9.52,-0.487082714247,9.52,-1.8291487324
9.54,-0.487082714247,9.54,-1.74517803642
9.56,-0.459092482256,9.56,-1.85713896439
9.58,-0.459092482256,9.58,-1.94110966036
9.6,-0.375121786286,9.6,-1.85713896439
9.62,-0.459092482256,9.62,-1.8291487324
9.64,-0.431102250266,9.64,-1.88512919638
9.66,-0.375121786286,9.66,-1.88512919638
9.68,-0.291151090315,9.68,-1.63321710846
9.7,-0.403112018276,9.7,-1.85713896439
9.72,-0.459092482256,9.72,-1.57723664448
9.74,-0.319141322305,9.74,-1.43728548453
9.76,-0.263160858325,9.76,-1.40929525254
9.78,-0.0392390024029,9.78,-0.905471076718
9.8,-0.319141322305,9.8,-2.30498267623
9.82,-0.0952194663834,9.82,-1.60522687647
9.84,-0.123209698374,9.84,-1.12939293264
9.86,-0.0392390024029,9.86,-1.26934409259
9.88,0.128702389538,9.88,-1.01743200468
9.9,0.0447316935678,9.9,-0.709539452786
9.92,0.128702389538,9.92,-0.849490612737
9.94,0.100712157548,9.94,-0.485617596864
9.96,0.072721925558,9.96,-0.765519916767
9.98,0.156692621529,9.98,-0.597578524825
10,0.100712157548,10,-0.205715276962
10.02,0.29664378148,10.02,-0.0377738850208
10.04,0.156692621529,10.04,-0.177725044972
10.06,0.156692621529,10.06,-0.0377738850208
10.08,0.212673085509,10.08,0.10217727493
10.1,0.240663317499,10.1,0.298108898862
10.12,0.212673085509,10.12,0.326099130852
10.14,0.156692621529,10.14,0.522030754784
10.16,0.128702389538,10.16,0.606001450755
10.18,0.128702389538,10.18,0.606001450755
10.2,0.128702389538,10.2,0.829923306676
10.22,0.128702389538,10.22,0.857913538667
10.24,0.128702389538,10.24,0.941884234637
10.26,0.0167414615775,10.26,1.0538451626
10.28,0.0447316935678,10.28,1.02585493061
10.3,-0.0392390024029,10.3,1.08183539459
10.32,0.0447316935678,10.32,1.19379632255
10.34,-0.0392390024029,10.34,1.30575725051
10.36,-0.123209698374,10.36,1.58565957041
10.38,-0.179190162354,10.38,1.72561073036
10.4,-0.123209698374,10.4,1.75360096235
10.42,-0.263160858325,10.42,1.86556189032
10.44,-0.263160858325,10.44,1.75360096235
10.46,-0.179190162354,10.46,1.55766933842
10.48,-0.263160858325,10.48,1.58565957041
10.5,-0.235170626335,10.5,1.6136498024
10.52,-0.291151090315,10.52,1.64164003439
10.54,-0.347131554295,10.54,1.6136498024
10.56,-0.319141322305,10.56,1.66963026638
10.58,-0.347131554295,10.58,1.64164003439
10.6,-0.347131554295,10.6,1.55766933842
10.62,-0.431102250266,10.62,1.58565957041
10.64,-0.459092482256,10.64,1.52967910643
10.66,-0.403112018276,10.66,1.41771817847
10.68,-0.375121786286,10.68,1.50168887444
10.7,-0.431102250266,10.7,1.36173771449
10.72,-0.431102250266,10.72,1.16580609056
10.74,-0.459092482256,10.74,1.16580609056
10.76,-0.375121786286,10.76,1.13781585857
10.78,-0.375121786286,10.78,1.02585493061
10.8,-0.319141322305,10.8,0.913894002647
10.82,-0.263160858325,10.82,0.885903770657
10.84,-0.291151090315,10.84,0.661981914735
10.86,-0.291151090315,10.86,0.550020986774
10.88,-0.319141322305,10.88,0.773942842696
10.9,-0.207180394344,10.9,0.298108898862
10.92,-0.263160858325,10.92,0.270118666872
10.94,-0.207180394344,10.94,0.326099130852
10.96,-0.319141322305,10.96,-0.065764117011
10.98,-0.263160858325,10.98,-0.177725044972
11,-0.235170626335,11,-0.205715276962
11.02,-0.0672292343932,11.02,-0.345666436913
11.04,-0.0112487704127,11.04,-0.541598060845
11.06,-0.0112487704127,11.06,-0.373656668904
11.08,-0.0392390024029,11.08,-0.933461308708
11.1,-0.0112487704127,11.1,-0.485617596864
11.12,0.0447316935678,11.12,-0.849490612737
11.14,0.072721925558,11.14,-0.793510148757
11.16,0.072721925558,11.16,-1.04542223667
11.18,0.100712157548,11.18,-0.933461308708
11.2,0.072721925558,11.2,-1.15738316463
11.22,0.0447316935678,11.22,-1.21336362861
11.24,0.100712157548,11.24,-1.32532455657
11.26,0.0167414615775,11.26,-1.43728548453
11.28,0.0167414615775,11.28,-1.5212561805
11.3,-0.0392390024029,11.3,-1.5212561805
11.32,-0.0112487704127,11.32,-0.961451540698
11.34,-0.0112487704127,11.34,-1.63321710846
11.36,0.0167414615775,11.36,-1.35331478856
11.38,0.0447316935678,11.38,-1.94110966036
11.4,-0.0392390024029,11.4,-1.66120734045
11.42,0.0167414615775,11.42,-1.57723664448
11.44,-0.0392390024029,11.44,-1.8291487324
11.46,-0.0672292343932,11.46,-1.74517803642
11.48,-0.0672292343932,11.48,-1.66120734045
11.5,-0.0672292343932,11.5,-1.68919757244
11.52,-0.123209698374,11.52,-1.60522687647
11.54,-0.151199930364,11.54,-1.5212561805
11.56,-0.347131554295,11.56,-1.71718780443
11.58,-0.375121786286,11.58,-1.21336362861
11.6,-0.263160858325,11.6,-1.38130502055
11.62,-0.263160858325,11.62,-1.18537339662
11.64,-0.319141322305,11.64,-1.5212561805
11.66,-0.291151090315,11.66,-1.18537339662
11.68,-0.375121786286,11.68,-0.961451540698
11.7,-0.431102250266,11.7,-1.12939293264
11.72,-0.403112018276,11.72,-1.01743200468
11.74,-0.375121786286,11.74,-0.961451540698
11.76,-0.431102250266,11.76,-0.905471076718
11.78,-0.487082714247,11.78,-0.709539452786
11.8,-0.459092482256,11.8,-0.765519916767
11.82,-0.431102250266,11.82,-0.513607828855
