"Latest: Time (s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Acceleration (m/s²)"
4.72,-2.39041848958,4.72,1.66963026638
4.74,-2.81027196944,4.74,2.11747397823
4.76,-2.6143403455,4.76,2.00551305027
4.78,-2.64233057749,4.78,2.08948374624
4.8,-2.58635011351,4.8,2.17345444221
4.82,-2.58635011351,4.82,2.11747397823
4.84,-2.44639895356,4.84,2.11747397823
4.86,-2.78228173745,4.86,2.22943490619
4.88,-2.6143403455,4.88,2.14546421022
4.9,-2.47438918555,4.9,2.22943490619
4.92,-2.36242825759,4.92,2.31340560216
4.94,-2.36242825759,4.94,2.25742513818
4.96,-1.63468222585,4.96,2.2014446742
4.98,-2.02654547371,4.98,2.2014446742
5,-1.63468222585,5,2.25742513818
5.02,-1.66267245784,5.02,2.06149351425
5.04,-1.186838514,5.04,2.06149351425
5.06,-1.55071152988,5.06,1.94953258629
5.08,-1.186838514,5.08,2.03350328226
5.1,-1.10286781803,5.1,1.86556189032
5.12,-1.57870176187,5.12,2.17345444221
5.14,-0.822965498129,5.14,1.72561073036
5.16,-0.543063178227,5.16,1.3337474825
5.18,-0.571053410217,5.18,1.55766933842
5.2,-0.263160858325,5.2,1.30575725051
5.22,-0.0112487704127,5.22,1.3337474825
5.24,-0.0112487704127,5.24,1.27776701852
5.26,0.072721925558,5.26,1.08183539459
5.28,-0.655024106188,5.28,1.24977678653
5.3,0.29664378148,5.3,0.773942842696
5.32,0.632526565363,5.32,0.717962378715
5.34,0.548555869392,5.34,0.494040522794
5.36,0.660516797353,5.36,0.214138202891
5.38,0.828458189294,5.38,0.242128434882
5.4,1.47223352507,5.4,0.0741870429402
5.42,1.19233120517,5.42,-0.0377738850208
5.44,1.668165149,5.44,-0.429637132884
5.46,1.22032143716,5.46,-0.597578524825
5.48,1.41625306109,5.48,-0.513607828855
5.5,1.61218468502,5.5,-0.989441772689
5.52,1.86409677293,5.52,-0.877480844728
5.54,1.83610654094,5.54,-1.5212561805
5.56,2.08801862885,5.56,-0.989441772689
5.58,2.11600886084,5.58,-1.12939293264
5.6,2.11600886084,5.6,-1.71718780443
5.62,2.36792094876,5.62,-2.22101198026
5.64,2.31194048478,5.64,-2.30498267623
5.66,2.31194048478,5.66,-2.30498267623
5.68,2.45189164473,5.68,-1.63321710846
5.7,2.45189164473,5.7,-2.13704128429
5.72,2.36792094876,5.72,-1.96909989235
5.74,2.28395025279,5.74,-2.19302174827
5.76,2.17198932483,5.76,-2.1090510523
5.78,2.22796978881,5.78,-2.24900221225
5.8,2.11600886084,5.8,-2.27699244424
5.82,2.06002839686,5.82,-2.22101198026
5.84,1.97605770089,5.84,-2.27699244424
5.86,2.22796978881,5.86,-2.33297290822
5.88,1.9480674689,5.88,-2.27699244424
5.9,2.17198932483,5.9,-2.13704128429
5.92,1.92007723691,5.92,-1.94110966036
5.94,1.52821398905,5.94,-2.02508035633
5.96,1.50022375706,5.96,-1.96909989235
5.98,1.33228236512,5.98,-1.60522687647
6,1.47223352507,6,-1.99709012434
6.02,1.02438981323,6.02,-1.63321710846
6.04,1.1083605092,6.04,-1.74517803642
6.06,0.912428885265,6.06,-1.8291487324
6.08,0.772477725314,6.08,-2.05307058832
6.1,0.604536333372,6.1,-1.63321710846
6.12,0.632526565363,6.12,-0.793510148757
6.14,0.688507029343,6.14,-1.18537339662
6.16,-0.263160858325,6.16,-2.41694360419
6.18,-0.627033874198,6.18,-1.21336362861
6.2,-0.319141322305,6.2,-0.709539452786
