"Latest: Time (s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Acceleration (m/s²)"
6.74,-0.515072946237,6.74,2.00551305027
6.76,-0.431102250266,6.76,2.00551305027
6.78,-0.655024106188,6.78,2.03350328226
6.8,-0.93492642609,6.8,2.08948374624
6.82,-1.15884828201,6.82,2.08948374624
6.84,-0.93492642609,6.84,2.06149351425
6.86,-1.32678967395,6.86,1.97752281828
6.88,-1.186838514,6.88,1.94953258629
6.9,-1.94257477774,6.9,1.9215423543
6.92,-1.88659431376,6.92,2.22943490619
6.94,-1.80262361779,6.94,1.52967910643
6.96,-1.7746333858,6.96,1.64164003439
6.98,-2.19448686565,6.98,1.47369864245
7,-2.36242825759,7,1.44570841046
7.02,-2.39041848958,7.02,1.36173771449
7.04,-2.36242825759,7.04,1.3337474825
7.06,-2.39041848958,7.06,1.52967910643
7.08,-2.64233057749,7.08,0.941884234637
7.1,-2.6143403455,7.1,0.941884234637
7.12,-2.25046732963,7.12,1.19379632255
7.14,-2.6143403455,7.14,0.689972146725
7.16,-2.69831104147,7.16,0.633991682745
7.18,-2.44639895356,7.18,0.438060058813
7.2,-2.41840872157,7.2,0.438060058813
7.22,-2.64233057749,7.22,0.354089362842
7.24,-2.0545357057,7.24,0.0741870429402
7.26,-2.67032080948,7.26,-0.121744580991
7.28,-1.97056500973,7.28,-0.513607828855
7.3,-1.88659431376,7.3,-0.205715276962
7.32,-2.58635011351,7.32,-0.513607828855
7.34,-1.99855524172,7.34,-0.597578524825
7.36,-1.88659431376,7.36,-0.709539452786
7.38,-1.60669199386,7.38,-0.793510148757
7.4,-1.69066268983,7.4,-0.653558988806
7.42,-1.7746333858,7.42,-0.961451540698
7.44,-1.49473106589,7.44,-1.18537339662
7.46,-1.01889712206,7.46,-1.15738316463
7.48,-1.32678967395,7.48,-1.35331478856
7.5,-1.04688735405,7.5,-1.66120734045
7.52,-0.85095573012,7.52,-1.10140270065
7.54,-0.738994802159,7.54,-1.74517803642
7.56,-0.319141322305,7.56,-1.80115850041
7.58,-0.655024106188,7.58,-1.96909989235
7.6,-0.291151090315,7.6,-1.94110966036
7.62,-0.235170626335,7.62,-1.88512919638
7.64,0.128702389538,7.64,-1.99709012434
7.66,-0.0112487704127,7.66,-2.05307058832
7.68,0.240663317499,7.68,-1.96909989235
7.7,0.716497261333,7.7,-2.08106082031
7.72,0.212673085509,7.72,-2.13704128429
7.74,0.688507029343,7.74,-2.08106082031
7.76,0.940419117255,7.76,-2.02508035633
7.78,1.05238004522,7.78,-2.05307058832
7.8,1.1083605092,7.8,-1.91311942837
7.82,0.996399581236,7.82,-1.88512919638
7.84,1.27630190114,7.84,-1.74517803642
7.86,1.668165149,7.86,-2.24900221225
7.88,1.75213584497,7.88,-1.80115850041
7.9,1.75213584497,7.9,-1.63321710846
7.92,1.72414561298,7.92,-1.60522687647
7.94,1.83610654094,7.94,-1.43728548453
7.96,2.03203816487,7.96,-1.85713896439
7.98,2.06002839686,7.98,-1.32532455657
8,2.08801862885,8,-1.21336362861
8.02,1.97605770089,8.02,-0.905471076718
8.04,2.11600886084,8.04,-0.877480844728
8.06,2.08801862885,8.06,-0.905471076718
8.08,2.00404793288,8.08,-0.737529684777
8.1,2.08801862885,8.1,-0.569588292835
8.12,2.03203816487,8.12,-0.709539452786
8.14,1.97605770089,8.14,-0.345666436913
8.16,1.89208700492,8.16,-0.457627364874
8.18,2.11600886084,8.18,-0.233705508952
8.2,1.69615538099,8.2,0.0461968109499
8.22,1.64017491701,8.22,0.0461968109499
8.24,1.69615538099,8.24,0.158157738911
8.26,1.50022375706,8.26,0.438060058813
8.28,1.58419445303,8.28,0.382079594833
8.3,1.668165149,8.3,0.829923306676
8.32,1.75213584497,8.32,0.829923306676
8.34,1.16434097318,8.34,0.801933074686
8.36,0.940419117255,8.36,0.997864698618
